"","response","Freq","nWords","isASCII"
"11469","rálido",1,1,0
"11470","RAM",1,1,1
"11471","RAMAZÓN",1,1,0
"11472","ramchera",1,1,1
"11473","ramiro",1,1,1
"11474","ramonjimenez",1,1,1
"11475","random",1,1,1
"11476","Random",1,1,1
"11477","randómico",1,1,0
"11478","rante",1,1,1
"11479","rapáz",1,1,0
"11480","rapeticion",1,1,1
"11481","RAPIDA",1,1,1
"11482","rapidéz",1,1,0
"11483","Rapido",1,1,1
"11484","rapido rayo velocidad",1,3,1
"11485","rapido, corriendo,",1,4,1
"11486","rapidp",1,1,1
"11487","rápidp",1,1,0
"11488","rapina",1,1,1
"11489","raquet",1,1,1
"11490","raquideo",1,1,1
"11491","rara vez",1,2,1
"11492","raro chiflado tipo",1,3,1
"11493","rascarse el mentón",1,3,0
"11494","rasimo",1,1,1
"11495","rason",1,1,1
"11496","rasputín",1,1,0
"11497","rastas",1,1,1
"11498","rat´´on",1,1,1
"11499","rati",1,1,1
"11500","rating",1,1,1
"11501","rato  momento fugaz",1,3,1
"11502","ravia",1,1,1
"11503","raviles",1,1,1
"11504","rayon",1,1,1
"11505","rayos uv",1,2,1
"11506","Rayos X",1,2,1
"11507","rays",1,1,1
"11508","raz",1,1,1
"11509","razado",1,1,1
"11510","razgar",1,1,1
"11511","razgos",1,1,1
"11512","razismo",1,1,1
"11513","razo",1,1,1
"11514","razocinio",1,1,1
"11515","RAZON",1,1,1
"11516","razón de vivir",1,3,0
"11517","rçapido",1,1,0
"11518","rciçon",1,1,0
"11519","REABILITACION",1,1,1
"11520","reacción química",1,2,0
"11521","REAÍCES",1,1,0
"11522","realación",1,1,0
"11523","realesa",1,1,1
"11524","realidad tangible",1,2,1
"11525","realizacion",1,1,1
"11526","realtividad",1,1,1
"11527","reapartido",1,1,1
"11528","rebelion",1,1,1
"11529","recalculando",1,1,1
"11530","RECCORRIDO",1,1,1
"11531","recerva",1,1,1
"11532","receta cocina",1,2,1
"11533","recibr",1,1,1
"11534","reciepiente",1,1,1
"11535","recife",1,1,1
"11536","reciíente",1,1,0
"11537","recional",1,1,1
"11538","recipiente de metal",1,3,1
"11539","recipiente plastico",1,2,1
"11540","reclame banco negocio",1,3,1
"11541","reclampedir",1,1,1
"11542","recluído",1,1,0
"11543","recojer",1,1,1
"11544","recoleccion",1,1,1
"11545","recomposición",1,1,0
"11546","recondo",1,1,1
"11547","reconocimeinto",1,1,1
"11548","reconocimiento social",1,2,1
"11549","recopilacion",1,1,1
"11550","recorcholis",1,1,1
"11551","record",1,1,1
"11552","recorrid",1,1,1
"11553","recpciono",1,1,1
"11554","recreo escuela",1,2,1
"11555","recrido",1,1,1
"11556","recuerdo de playa",1,3,1
"11557","recuerdps",1,1,1
"11558","recuperacion",1,1,1
"11559","recurrencia",1,1,1
"11560","RECURSODS",1,1,1
"11561","recursos humanos",1,2,1
"11562","RED SOCIAL",1,2,1
"11563","redeado",1,1,1
"11564","redeando",1,1,1
"11565","redes neuronales",1,2,1
"11566","Redes Sociales",1,2,1
"11567","redituable",1,1,1
"11568","redonde",1,1,1
"11569","redondita",1,1,1
"11570","redonditos de ricota",1,3,1
"11571","referee",1,1,1
"11572","referenciA",1,1,1
"11573","referencia a...",1,2,1
"11574","refilón",1,1,0
"11575","REFLECCION",1,1,1
"11576","refleccionando",1,1,1
"11577","refleccionar",1,1,1
"11578","reflexcion",1,1,1
"11579","refracario",1,1,1
"11580","reg;as",1,2,1
"11581","regaso",1,1,1
"11582","regatas",1,1,1
"11583","regeton",1,1,1
"11584","reggaeton",1,1,1
"11585","reggeae",1,1,1
"11586","reggeatón",1,1,0
"11587","REGION",1,1,1
"11588","registro de",1,2,1
"11589","registro fotografico",1,2,1
"11590","reglamentacion",1,1,1
"11591","reglamentarismo",1,1,1
"11592","reglao",1,1,1
"11593","reglas o normas",1,3,1
"11594","regls",1,1,1
"11595","regresar ´",1,2,1
"11596","reguetón",1,1,0
"11597","rehabilitacion",1,1,1
"11598","rehogado con orégano",1,3,0
"11599","rei",1,1,1
"11600","reiki",1,1,1
"11601","reina trono espada",1,3,1
"11602","reinounido",1,1,1
"11603","reintentar",1,1,1
"11604","reintento",1,1,1
"11605","reír aplaudiendo",1,2,0
"11606","reirse",1,1,1
"11607","rejasd",1,1,1
"11608","rela",1,1,1
"11609","Relacion",1,1,1
"11610","relación prohibida",1,2,0
"11611","relación sexual",1,2,0
"11612","Relacionamiento",1,1,1
"11613","relaciones humanas",1,2,1
"11614","relajaci",1,1,1
"11615","relas",1,1,1
"11616","relcionado",1,1,1
"11617","relidad",1,1,1
"11618","religi",1,1,1
"11619","religiao",1,1,1
"11620","religion reunion",1,2,1
"11621","religtion",1,1,1
"11622","reliion",1,1,1
"11623","reliqueas",1,1,1
"11624","rellenador",1,1,1
"11625","reloco",1,1,1
"11626","relog",1,1,1
"11627","relogio",1,1,1
"11628","reloj de",1,2,1
"11629","relojear",1,1,1
"11630","remis",1,1,1
"11631","remisse",1,1,1
"11632","remora",1,1,1
"11633","remuneracón",1,1,0
"11634","rendidor",1,1,1
"11635","rendodes",1,1,1
"11636","reneras",1,1,1
"11637","renner",1,1,1
"11638","renovacióm",1,1,0
"11639","reomoto",1,1,1
"11640","reparaciion",1,1,1
"11641","REPASADOR",1,1,1
"11642","repetibilidad",1,1,1
"11643","repeto",1,1,1
"11644","Repingada",1,1,1
"11645","repirar",1,1,1
"11646","repitil",1,1,1
"11647","repiza",1,1,1
"11648","reponder",1,1,1
"11649","REPONDER",1,1,1
"11650","reposteria",1,1,1
"11651","reprentantes",1,1,1
"11652","representaciòn",1,1,0
"11653","representativo de",1,2,1
"11654","REPRESION",1,1,1
"11655","reprobo",1,1,1
"11656","Reproduccion",1,1,1
"11657","reproducibilidad",1,1,1
"11658","REPUBLICA",1,1,1
"11659","republice",1,1,1
"11660","repulcion",1,1,1
"11661","repulsibo",1,1,1
"11662","requeson",1,1,1
"11663","requiere comparación",1,2,0
"11664","resaltable",1,1,1
"11665","RESALTADOR",1,1,1
"11666","resaltadores",1,1,1
"11667","resaltante",1,1,1
"11668","reservación",1,1,0
"11669","reservardo",1,1,1
"11670","reservato",1,1,1
"11671","Resfrios",1,1,1
"11672","resiclaje",1,1,1
"11673","resignaci'on",1,1,1
"11674","RESIGNACION",1,1,1
"11675","resignificación",1,1,0
"11676","resitente",1,1,1
"11677","RESOLUCION",1,1,1
"11678","resover",1,1,1
"11679","respalndesiente",1,1,1
"11680","respet",1,1,1
"11681","respeto amor confianza",1,3,1
"11682","respeusta",1,1,1
"11683","respinsabilidad",1,1,1
"11684","responasabilidad",1,1,1
"11685","respond",1,1,1
"11686","respondabilidad",1,1,1
"11687","respondia",1,1,1
"11688","responsabiliad",1,1,1
"11689","responsablemente",1,1,1
"11690","responsablidad",1,1,1
"11691","responsalbe",1,1,1
"11692","responsavilidad",1,1,1
"11693","responzabilidad",1,1,1
"11694","resposabilidad",1,1,1
"11695","resposabilidad.",1,1,1
"11696","resposabilidade",1,1,1
"11697","respuesta anterior",1,2,1
"11698","respuesto",1,1,1
"11699","respuetas",1,1,1
"11700","RESRICCION",1,1,1
"11701","restauracion",1,1,1
"11702","resto pasta gente",1,3,1
"11703","restobar",1,1,1
"11704","restorán",1,1,0
"11705","restrospeccion",1,1,1
"11706","resuletos",1,1,1
"11707","resulton",1,1,1
"11708","resurreccion",1,1,1
"11709","retrazo",1,1,1
"11710","retroalimentación",1,1,0
"11711","retrogado",1,1,1
"11712","retrogusto",1,1,1
"11713","reuni´n",1,1,1
"11714","reunión de la escuela",1,4,0
"11715","reunion familiar",1,2,1
"11716","reutilizable",1,1,1
"11717","reveer",1,1,1
"11718","revelde",1,1,1
"11719","reveldia",1,1,1
"11720","reverb",1,1,1
"11721","reves",1,1,1
"11722","revitas",1,1,1
"11723","revolcuion",1,1,1
"11724","revolución francesa",1,2,0
"11725","reward",1,1,1
"11726","rey de pica",1,3,1
"11727","rey leon",1,2,1
"11728","rey león",1,2,0
"11729","reyees",1,1,1
"11730","reyes magos",1,2,1
"11731","reyna abeja",1,2,1
"11732","ribbon",1,1,1
"11733","ricc",1,1,1
"11734","rico gusto",1,2,1
"11735","rico uruguay",1,2,1
"11736","ricoo",1,1,1
"11737","ricos y pobres",1,3,1
"11738","ricto",1,1,1
"11739","RIDICULO",1,1,1
"11740","rido",1,1,1
"11741","RIDO",1,1,1
"11742","rìe",1,1,0
"11743","riego sanguineo",1,2,1
"11744","right now",1,2,1
"11745","rigida",1,1,1
"11746","riguido",1,1,1
"11747","riico",1,1,1
"11748","rijido",1,1,1
"11749","ring raje",1,2,1
"11750","ring-raje",1,1,1
"11751","rings",1,1,1
"11752","rington",1,1,1
"11753","RINGTONE",1,1,1
"11754","rinhones",1,1,1
"11755","rinqueza",1,1,1
"11756","RIÑIRA",1,1,0
"11757","riñon",1,1,0
"11758","rìo",1,1,0
"11759","Río de la Plata",1,4,0
"11760","rio janeiro",1,2,1
"11761","rio uruguay",1,2,1
"11762","riojaneiro",1,1,1
"11763","riquesa",1,1,1
"11764","riquesza",1,1,1
"11765","riqueza adelante localidad",1,3,1
"11766","riquisima",1,1,1
"11767","riquisimo",1,1,1
"11768","risotto",1,1,1
"11769","rispidez",1,1,1
"11770","RISPIDEZ",1,1,1
"11771","riueza",1,1,1
"11772","rivero",1,1,1
"11773","rivo",1,1,1
"11774","rivotril",1,1,1
"11775","rjo",1,1,1
"11776","road",1,1,1
"11777","roba comida",1,2,1
"11778","roberto",1,1,1
"11779","roberts",1,1,1
"11780","robin hod",1,2,1
"11781","robinhood",1,1,1
"11782","Robinson",1,1,1
"11783","robñotica",1,1,0
"11784","robò",1,1,0
"11785","robocop",1,1,1
"11786","ROBRO",1,1,1
"11787","Robyn Hood",1,2,1
"11788","roce de labios",1,3,1
"11789","roco",1,1,1
"11790","rodin",1,1,1
"11791","Rodo",1,1,1
"11792","rofecional",1,1,1
"11793","rogo",1,1,1
"11794","roho",1,1,1
"11795","roji",1,1,1
"11796","rojisa",1,1,1
"11797","ROJO AMARILLO VERDE",1,3,1
"11798","ROJO FRUTA",1,2,1
"11799","rojo oscuro",1,2,1
"11800","rojo y amarillo",1,3,1
"11801","rojo y verde",1,3,1
"11802","rokp",1,1,1
"11803","rollers",1,1,1
"11804","rollig stones",1,2,1
"11805","rollor",1,1,1
"11806","roman",1,1,1
"11807","romanitco",1,1,1
"11808","romantica",1,1,1
"11809","ROMANTICA",1,1,1
"11810","ROMANTICO",1,1,1
"11811","romar",1,1,1
"11812","romario",1,1,1
"11813","rompe huevo",1,2,1
"11814","ROMPE OLAS",1,2,1
"11815","rompe viento",1,2,1
"11816","rompecabeza",1,1,1
"11817","romper reglas",1,2,1
"11818","ronaldo",1,1,1
"11819","ronoroneo",1,1,1
"11820","room",1,1,1
"11821","ropa deportiva",1,2,1
"11822","ropa grande",1,2,1
"11823","ropa linda",1,2,1
"11824","ropa personas perchas",1,3,1
"11825","ropa sucia",1,2,1
"11826","ropa, costura, alto",1,5,1
"11827","roperia",1,1,1
"11828","roperp",1,1,1
"11829","ROPERP",1,1,1
"11830","roptura",1,1,1
"11831","ROPTURA",1,1,1
"11832","rosedal",1,1,1
"11833","rosencof",1,1,1
"11834","ross",1,1,1
"11835","rostizada",1,1,1
"11836","rostizado",1,1,1
"11837","rot",1,1,1
"11838","rotacion",1,1,1
"11839","rotatividad",1,1,1
"11840","roto por dentro",1,3,1
"11841","rotrsap",1,1,1
"11842","round",1,1,1
"11843","ROYALTY",1,1,1
"11844","rpp",1,1,1
"11845","rqueta",1,1,1
"11846","RRALEZA",1,1,1
"11847","rrhh",1,1,1
"11848","RSE",1,1,1
"11849","rsunami",1,1,1
"11850","rtisa",1,1,1
"11851","rua",1,1,1
"11852","ruben",1,1,1
"11853","rucula",1,1,1
"11854","ruedas de banda",1,3,1
"11855","ruid",1,1,1
"11856","ruida",1,1,1
"11857","ruidi",1,1,1
"11858","ruisueño",1,1,0
"11859","rul",1,1,1
"11860","rulemán",1,1,0
"11861","ruleta rusa",1,2,1
"11862","RULETA RUSA",1,2,1
"11863","ruleta.carteles",1,1,1
"11864","ruliento",1,1,1
"11865","rumania",1,1,1
"11866","run",1,1,1
"11867","running",1,1,1
"11868","ruperto",1,1,1
"11869","rusio",1,1,1
"11870","ruta 8",1,2,1
"11871","ruta destino sendero",1,3,1
"11872","S",1,1,1
"11873","S.O.S",1,1,1
"11874","s}gusto",1,1,1
"11875","sa",1,1,1
"11876","SA",1,1,1
"11877","saabroso",1,1,1
"11878","Sabado",1,1,1
"11879","sabanas blancas",1,2,1
"11880","Sabato",1,1,1
"11881","sabelo todo",1,2,1
"11882","saber del otro",1,3,1
"11883","saberla saborear",1,2,1
"11884","Sabiduria",1,1,1
"11885","SABIDURIA",1,1,1
"11886","sabor cítrico",1,2,0
"11887","saborçcuba",1,1,0
"11888","saborizandolo",1,1,1
"11889","sabrosón",1,1,0
"11890","sacar a alguien de un aprieto",1,6,1
"11891","saco de piel",1,3,1
"11892","sacrament",1,1,1
"11893","sacrigicio",1,1,1
"11894","sadico",1,1,1
"11895","SADOMASOQUISMO",1,1,1
"11896","sadomasoquista",1,1,1
"11897","saegento",1,1,1
"11898","safari",1,1,1
"11899","sagngre",1,1,1
"11900","sala espera",1,2,1
"11901","salasa",1,1,1
"11902","salda",1,1,1
"11903","SALDAR",1,1,1
"11904","salem",1,1,1
"11905","salida escape",1,2,1
"11906","salir de la rutina",1,4,1
"11907","salir?",1,1,1
"11908","salludable",1,1,1
"11909","SALMON",1,1,1
"11910","salomon",1,1,1
"11911","SALON",1,1,1
"11912","saloon",1,1,1
"11913","salsa de tomate",1,3,1
"11914","saltae",1,1,1
"11915","saltamonte",1,1,1
"11916","saltarín",1,1,0
"11917","saltarina",1,1,1
"11918","salticar",1,1,1
"11919","salto largo",1,2,1
"11920","saltones",1,1,1
"11921","salúd",1,1,0
"11922","Salúd",1,1,0
"11923","salud negocio lid",1,3,1
"11924","saludoo",1,1,1
"11925","salus",1,1,1
"11926","salva vidas",1,2,1
"11927","salvae",1,1,1
"11928","salvasion",1,1,1
"11929","Salvataje",1,1,1
"11930","salvavida",1,1,1
"11931","sam",1,1,1
"11932","samballon",1,1,1
"11933","sambayon",1,1,1
"11934","samsung",1,1,1
"11935","san antonio",1,2,1
"11936","SAN BERNADO",1,2,1
"11937","san bernardo",1,2,1
"11938","san carlos",1,2,1
"11939","san javier",1,2,1
"11940","san jose",1,2,1
"11941","san juan",1,2,1
"11942","san valentin",1,2,1
"11943","Sanacion",1,1,1
"11944","sanajero",1,1,1
"11945","sanaoria",1,1,1
"11946","sancocho",1,1,1
"11947","sancudos",1,1,1
"11948","sandro",1,1,1
"11949","sandwiche",1,1,1
"11950","sange",1,1,1
"11951","sangíneo",1,1,0
"11952","SANGUCHE",1,1,1
"11953","sánguche",1,1,0
"11954","sanscrito",1,1,1
"11955","Santa Claus",1,2,1
"11956","santa clous",1,2,1
"11957","santa cruz",1,2,1
"11958","SANTA FE",1,2,1
"11959","SANTIDAD",1,1,1
"11960","SANTO",1,1,1
"11961","sanwidwich",1,1,1
"11962","saolución",1,1,0
"11963","saparador",1,1,1
"11964","sapienza",1,1,1
"11965","sapitos",1,1,1
"11966","sapos",1,1,1
"11967","sarandi",1,1,1
"11968","sarcofago",1,1,1
"11969","SARTEN",1,1,1
"11970","saserdote",1,1,1
"11971","sasha",1,1,1
"11972","SASTIFACCION",1,1,1
"11973","Sastr",1,1,1
"11974","Satan",1,1,1
"11975","satán",1,1,0
"11976","satélital",1,1,0
"11977","Satelite",1,1,1
"11978","saten",1,1,1
"11979","satifaccion",1,1,1
"11980","satifacion",1,1,1
"11981","SATIFECHA",1,1,1
"11982","Satisfaccion",1,1,1
"11983","SATISFACCION",1,1,1
"11984","satisfacciòn",1,1,0
"11985","satisfaccioón",1,1,0
"11986","satisfacion",1,1,1
"11987","satisfaction",1,1,1
"11988","satisfeco",1,1,1
"11989","satori",1,1,1
"11990","satosfacción",1,1,0
"11991","satsifacción",1,1,0
"11992","saturaciñon",1,1,0
"11993","saudable",1,1,1
"11994","saude",1,1,1
"11995","saumerio",1,1,1
"11996","saussure",1,1,1
"11997","Savia",1,1,1
"11998","say",1,1,1
"11999","sazon",1,1,1
"12000","sbrir",1,1,1
"12001","scanner",1,1,1
"12002","schampion",1,1,1
"12003","schmetterling",1,1,1
"12004","schoque",1,1,1
"12005","schumacher",1,1,1
"12006","scioli",1,1,1
"12007","scj",1,1,1
"12008","scorrer",1,1,1
"12009","SCOUTS",1,1,1
"12010","se acaba",1,2,1
"12011","se acerca",1,2,1
"12012","se busca",1,2,1
"12013","se choferes",1,2,1
"12014","se dá que...",1,3,0
"12015","se detiene",1,2,1
"12016","se dio",1,2,1
"12017","se esfuerza",1,2,1
"12018","se generó",1,2,0
"12019","se hace",1,2,1
"12020","se hace el grsciosos",1,4,1
"12021","se lleva",1,2,1
"12022","se manejan",1,2,1
"12023","se mueve",1,2,1
"12024","se original",1,2,1
"12025","se quema",1,2,1
"12026","se retrasa",1,2,1
"12027","se termina",1,2,1
"12028","se termino",1,2,1
"12029","se traza",1,2,1
"12030","se tu mismo",1,3,1
"12031","se~nor",1,1,1
"12032","season",1,1,1
"12033","secreatria",1,1,1
"12034","secretria",1,1,1
"12035","sede judicial",1,2,1
"12036","SEDUCCION",1,1,1
"12037","seeguuuu",1,1,1
"12038","sefuridad",1,1,1
"12039","segjuir",1,1,1
"12040","segregacion",1,1,1
"12041","seguir adelante",1,2,1
"12042","seguir las indicaciones de algo",1,5,1
"12043","seguiridad",1,1,1
"12044","segunda chance",1,2,1
"12045","segunda famila",1,2,1
"12046","segundo (mediciode tiempo)",1,3,1
"12047","segundo lugar",1,2,1
"12048","segundo plan",1,2,1
"12049","segurida",1,1,1
"12050","Seguridad Cerradura",1,2,1
"12051","seguridaf",1,1,1
"12052","segutidad",1,1,1
"12053","seja",1,1,1
"12054","SELECCION",1,1,1
"12055","selecciòn",1,1,0
"12056","selección natural",1,2,0
"12057","selor",1,1,1
"12058","SEMAFORO",1,1,1
"12059","SEMAFOROS",1,1,1
"12060","semáfoto",1,1,0
"12061","SEMANA-DIA-TRABAJO",1,1,1
"12062","semantica",1,1,1
"12063","sementerio",1,1,1
"12064","semi",1,1,1
"12065","semi libertad",1,2,1
"12066","semiótica",1,1,0
"12067","semsibilidad",1,1,1
"12068","senal",1,1,1
"12069","senalar (con enie)",1,3,1
"12070","senar",1,1,1
"12071","senasacion",1,1,1
"12072","send",1,1,1
"12073","sendibilidad",1,1,1
"12074","sendualidad",1,1,1
"12075","senñora",1,1,0
"12076","senora",1,1,1
"12077","sensaciòn",1,1,0
"12078","sensación física",1,2,0
"12079","sensilles",1,1,1
"12080","sensitividad",1,1,1
"12081","sensura",1,1,1
"12082","sensurado",1,1,1
"12083","sentandera",1,1,1
"12084","sentdos",1,1,1
"12085","senteno",1,1,1
"12086","Sentidi",1,1,1
"12087","sentido cardinal",1,2,1
"12088","sentido de deber",1,3,1
"12089","SENTIDO DE PERTENENCIA",1,3,1
"12090","sentido ortogt",1,2,1
"12091","sentidp",1,1,1
"12092","sentimienro",1,1,1
"12093","sentimiento de culpa",1,3,1
"12094","sentimiento de melancolía",1,3,0
"12095","sentimiento malo",1,2,1
"12096","sentimientons",1,1,1
"12097","señalación",1,1,0
"12098","señalador",1,1,0
"12099","SEÑALIZACION",1,1,0
"12100","señeor",1,1,0
"12101","señoar",1,1,0
"12102","señor antiguo",1,2,0
"12103","señora mayor",1,2,0
"12104","señorio",1,1,0
"12105","separaciòn",1,1,0
"12106","separado con poca distancia",1,4,1
"12107","separar oraciones",1,2,1
"12108","ser aceptado",1,2,1
"12109","ser amado",1,2,1
"12110","ser asertivo",1,2,1
"12111","ser dueño",1,2,0
"12112","SER HUMANO",1,2,1
"12113","ser iguales",1,2,1
"12114","ser mejor",1,2,1
"12115","ser querido",1,2,1
"12116","ser viv",1,2,1
"12117","SER VIVO",1,2,1
"12118","serbisial",1,1,1
"12119","serca",1,1,1
"12120","SEREGNI",1,1,1
"12121","sereidad",1,1,1
"12122","seremonia",1,1,1
"12123","seres etnias razas",1,3,1
"12124","serial de tv",1,3,1
"12125","serie televisiva",1,2,1
"12126","seriedad - circunspección",1,3,0
"12127","seriegrafía",1,1,0
"12128","sermon",1,1,1
"12129","serpenteante",1,1,1
"12130","servatana",1,1,1
"12131","serveridad",1,1,1
"12132","service",1,1,1
"12133","servicioc",1,1,1
"12134","servirse de",1,2,1
"12135","servivio",1,1,1
"12136","servivo",1,1,1
"12137","sesacion",1,1,1
"12138","sesino",1,1,1
"12139","setencia",1,1,1
"12140","setimiento",1,1,1
"12141","setir",1,1,1
"12142","sexo femenino",1,2,1
"12143","sexsual",1,1,1
"12144","shabat",1,1,1
"12145","shampo",1,1,1
"12146","shanky",1,1,1
"12147","shara",1,1,1
"12148","sheena",1,1,1
"12149","sheldon",1,1,1
"12150","shelter",1,1,1
"12151","sherlok",1,1,1
"12152","SHERLOK HOLMES",1,2,1
"12153","sheurer",1,1,1
"12154","shhh",1,1,1
"12155","shift",1,1,1
"12156","shit happens",1,2,1
"12157","shocking",1,1,1
"12158","shreck",1,1,1
"12159","shuko",1,1,1
"12160","shw",1,1,1
"12161","si busco",1,2,1
"12162","si la lluvia toca tu cuerpo",1,6,1
"12163","si llegar",1,2,1
"12164","si o no",1,3,1
"12165","si o si",1,3,1
"12166","si pudiera",1,2,1
"12167","sí señor",1,2,0
"12168","si tuvieras",1,2,1
"12169","siberia",1,1,1
"12170","sición",1,1,0
"12171","sicoanálisis",1,1,0
"12172","sicología",1,1,0
"12173","sicologico",1,1,1
"12174","sicologo",1,1,1
"12175","sicotico",1,1,1
"12176","side",1,1,1
"12177","sie4sta",1,1,1
"12178","siempre en mente llegar a algun lugar",1,7,1
"12179","siempre es",1,2,1
"12180","siencio",1,1,1
"12181","sient",1,1,1
"12182","Sierra de Minas",1,3,1
"12183","sierra maestra",1,2,1
"12184","sieste",1,1,1
"12185","siete dias",1,2,1
"12186","siglo XVIII",1,2,1
"12187","significacion",1,1,1
"12188","signo de igual",1,3,1
"12189","signo de interrogación",1,3,0
"12190","signo de pregunta",1,3,1
"12191","signo gramatical",1,2,1
"12192","signo matemático",1,2,0
"12193","signo vital",1,2,1
"12194","signos zodiacales",1,2,1
"12195","sigue de largo",1,3,1
"12196","sila",1,1,1
"12197","silbapen",1,1,1
"12198","silenciio",1,1,1
"12199","silencion",1,1,1
"12200","silice",1,1,1
"12201","silicona",1,1,1
"12202","sillom",1,1,1
"12203","silofono",1,1,1
"12204","silvatina",1,1,1
"12205","silvido",1,1,1
"12206","silvio",1,1,1
"12207","SIMBOLO",1,1,1
"12208","simbolo de mas",1,3,1
"12209","simbolo linguístico",1,2,0
"12210","símbolo musical",1,2,0
"12211","simbolo para terminar oracion",1,4,1
"12212","simbologs",1,1,1
"12213","simbolos",1,1,1
"12214","simbolos matematicos",1,2,1
"12215","simepre",1,1,1
"12216","similiar",1,1,1
"12217","similidad",1,1,1
"12218","SIMPATIA",1,1,1
"12219","SIMPATICO",1,1,1
"12220","simpatiico",1,1,1
"12221","simplicidade",1,1,1
"12222","simson",1,1,1
"12223","simulacion",1,1,1
"12224","sin aditivos",1,2,1
"12225","sin aire",1,2,1
"12226","sin arreglar",1,2,1
"12227","sin arreglo",1,2,1
"12228","sin avisar",1,2,1
"12229","sin cadenas",1,2,1
"12230","sin coberturas",1,2,1
"12231","sin compania",1,2,1
"12232","sin complicaciones",1,2,1
"12233","sin conocer",1,2,1
"12234","sin conocimiento",1,2,1
"12235","sin contaminación",1,2,0
"12236","sin corazon",1,2,1
"12237","sin cubrir",1,2,1
"12238","sin curva",1,2,1
"12239","sin curvas",1,2,1
"12240","sin definiciones",1,2,1
"12241","sin deuda",1,2,1
"12242","sin dinero",1,2,1
